Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Rain Intensity_log,Interval Rain_log,Total Rain_log,Wind Direction_log,Maximum Wind Speed_log,Solar Radiation_log,gust_factor,barometric_pressure_rolling_7h,barometric_pressure_rolling_12h,humidity_rolling_12h,humidity_rolling_24h
9.6,7.1,71,0.0,0.0,10.3,0,4,1.1,1.4,1001.0,3,359.0,12.1,0.0,0.0,2.424802725718295,1.6094379124341005,0.8754687373538999,1.3862943611198906,0.4827586206896551,0.1000000000000227,0.1000000000000227,-2.0,-11.0
9.0,8.5,67,0.0,0.0,1.5,0,8,2.8,2.9,1000.3,0,351.0,15.2,0.0,0.0,0.9162907318741552,2.1972245773362196,1.3609765531356006,0.0,1.0,-0.6000000000000227,-0.6000000000000227,-6.0,-15.0
9.6,7.1,70,0.0,0.0,10.3,0,0,0.0,0.6,1000.3,2,359.0,12.1,0.0,0.0,2.424802725718295,0.0,0.4700036292457355,1.0986122886681098,0.2068965517241379,-0.4000000000000909,-0.6000000000000227,-3.0,-14.0
8.89,8.5,71,0.0,0.0,1.5,0,4,1.4,1.7,1000.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,1.6094379124341005,0.9932517730102832,0.0,0.5862068965517241,-0.7000000000000455,-0.8999999999999773,-2.0,-13.0
10.1,7.1,66,0.0,0.0,10.3,0,0,0.0,0.8,999.8,3,359.0,12.0,0.0,0.0,2.424802725718295,0.0,0.5877866649021191,1.3862943611198906,0.2758620689655172,-1.2000000000000457,-1.1000000000000227,-7.0,-12.0
9.28,8.5,68,0.0,0.0,1.5,0,340,1.7,2.0,999.3,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.831882477283517,1.0986122886681098,0.0,0.6896551724137931,-1.7000000000000457,-1.6000000000000227,-5.0,-10.0
9.17,8.5,76,0.0,0.0,1.5,0,12,2.2,2.5,999.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,2.5649493574615367,1.252762968495368,0.0,0.8620689655172414,-1.8999999999999773,-1.8999999999999773,3.0,-2.0
9.7,7.8,78,0.0,0.0,10.3,0,205,0.6,0.8,999.5,3,359.0,12.0,0.0,0.0,2.424802725718295,5.327876168789581,0.5877866649021191,1.3862943611198906,0.2758620689655172,-1.3999999999999773,-1.3999999999999773,5.0,0.0
9.17,8.5,77,0.0,0.0,1.5,0,2,2.0,2.2,999.0,0,351.0,15.1,0.0,0.0,0.9162907318741552,1.0986122886681098,1.1631508098056809,0.0,0.7586206896551725,-1.7999999999999543,-1.8999999999999773,4.0,-1.0
10.1,8.0,77,0.0,0.0,10.3,0,34,1.3,1.8,999.3,3,359.0,12.0,0.0,0.0,2.424802725718295,3.5553480614894135,1.0296194171811583,1.3862943611198906,0.6206896551724138,-1.5,-1.6000000000000227,4.0,-1.0
8.78,8.5,80,0.0,0.0,1.5,0,17,2.3,2.5,999.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,2.8903717578961645,1.252762968495368,0.0,0.8620689655172414,-2.1000000000000227,-1.8999999999999773,7.0,-5.0
9.9,8.3,81,0.0,0.0,10.3,0,17,1.7,1.9,999.6,3,359.0,12.1,0.0,0.0,2.424802725718295,2.8903717578961645,1.0647107369924282,1.3862943611198906,0.6551724137931034,-1.5,-1.2999999999999543,8.0,-4.0
8.39,8.5,83,0.0,0.0,1.5,0,351,1.3,1.5,999.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.863631175598097,0.9162907318741552,0.0,0.5172413793103449,-2.0,-1.7000000000000457,14.0,-1.0
9.5,8.1,84,0.0,0.0,10.3,0,344,1.0,1.2,999.5,4,359.0,12.0,0.0,0.0,2.424802725718295,5.84354441703136,0.7884573603642702,1.6094379124341005,0.4137931034482758,-1.5,-1.2000000000000457,15.0,0.0
8.56,8.5,82,0.0,0.0,1.5,0,334,1.7,1.9,999.7,65,351.0,15.2,0.0,0.0,0.9162907318741552,5.814130531825066,1.0647107369924282,4.189654742026425,0.6551724137931034,-0.599999999999909,-1.2999999999999543,13.0,-3.0
9.8,8.5,84,0.0,0.0,10.3,0,31,1.4,1.8,1000.2,116,359.0,12.1,0.0,0.0,2.424802725718295,3.4657359027997265,1.0296194171811583,4.762173934797756,0.6206896551724138,-0.099999999999909,-0.7999999999999545,15.0,-1.0
9.0,8.5,80,0.0,0.0,1.5,0,38,0.7,0.9,1000.0,210,351.0,15.2,0.0,0.0,0.9162907318741552,3.6635616461296463,0.6418538861723948,5.351858133476067,0.3103448275862069,0.2000000000000454,-0.8999999999999773,9.0,-5.0
13.0,8.5,76,0.0,0.0,1.5,0,12,2.8,3.1,996.3,313,351.0,15.1,0.0,0.0,0.9162907318741552,2.5649493574615367,1.410986973710262,5.749392985908253,1.0689655172413794,0.0,-3.7000000000000455,-4.0,7.0
13.8,11.5,76,0.0,0.0,10.3,0,49,0.6,1.1,997.0,42,359.0,12.2,0.0,0.0,2.424802725718295,3.912023005428146,0.7419373447293773,3.7612001156935624,0.3793103448275862,0.7000000000000455,0.7000000000000455,0.0,5.0
12.78,8.5,77,0.0,0.0,1.5,0,60,0.6,0.8,996.3,158,351.0,15.1,0.0,0.0,0.9162907318741552,4.110873864173311,0.5877866649021191,5.0689042022202315,0.2758620689655172,0.0,0.0,1.0,6.0
12.0,8.5,79,0.0,0.0,1.5,0,53,1.6,1.8,996.3,16,351.0,15.1,0.0,0.0,0.9162907318741552,3.9889840465642745,1.0296194171811583,2.833213344056216,0.6206896551724138,0.0,0.0,3.0,8.0
11.89,8.5,80,0.0,0.0,1.5,0,78,0.9,1.0,996.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,4.3694478524670215,0.6931471805599453,0.0,0.3448275862068966,0.3000000000000682,0.3000000000000682,4.0,8.0
13.4,10.5,70,0.0,0.0,10.3,0,134,0.8,2.2,997.0,2,359.0,12.0,0.0,0.0,2.424802725718295,4.90527477843843,1.1631508098056809,1.0986122886681098,0.7586206896551725,0.7000000000000455,0.7000000000000455,-6.0,-2.0
13.5,10.1,66,0.0,0.0,10.3,0,122,1.3,2.0,997.1,2,359.0,12.0,0.0,0.0,2.424802725718295,4.812184355372417,1.0986122886681098,1.0986122886681098,0.6896551724137931,0.8000000000000682,0.8000000000000682,-10.0,-5.0
11.78,8.5,79,0.0,0.0,1.5,0,121,2.4,2.7,996.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,4.804021044733257,1.308332819650179,0.0,0.9310344827586208,0.3000000000000682,0.3000000000000682,3.0,8.0
12.0,8.5,75,0.0,0.0,1.5,0,132,3.2,3.6,996.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,4.890349128221754,1.5260563034950494,0.0,1.2413793103448276,0.3000000000000682,0.3000000000000682,-1.0,5.0
14.3,9.8,56,0.0,0.0,10.3,0,117,1.1,3.6,997.3,2,359.0,12.0,0.0,0.0,2.424802725718295,4.770684624465665,1.5260563034950494,1.0986122886681098,1.2413793103448276,1.0,1.0,-20.0,-14.0
12.06,8.5,77,0.0,0.0,1.5,0,127,3.0,3.7,996.3,0,351.0,15.2,0.0,0.0,0.9162907318741552,4.852030263919617,1.547562508716013,0.0,1.2758620689655171,0.0,0.0,1.0,11.0
14.5,10.3,59,0.0,0.0,10.3,0,75,1.2,2.5,997.1,2,359.0,12.1,0.0,0.0,2.424802725718295,4.330733340286331,1.252762968495368,1.0986122886681098,0.8620689655172414,0.8000000000000682,0.8000000000000682,-17.0,-7.0
12.39,8.5,75,0.0,0.0,1.5,0,103,0.4,0.8,996.3,0,351.0,15.1,0.0,0.0,0.9162907318741552,4.6443908991413725,0.5877866649021191,0.0,0.2758620689655172,-0.7000000000000455,0.0,-1.0,-1.0
14.7,10.8,63,0.0,0.0,10.3,0,93,1.2,2.7,996.7,2,359.0,12.0,0.0,0.0,2.424802725718295,4.543294782270004,1.308332819650179,1.0986122886681098,0.9310344827586208,-0.2999999999999545,0.4000000000000909,-13.0,-13.0
13.9,11.4,74,0.0,0.0,10.3,0,115,1.3,2.4,996.5,2,359.0,12.0,0.0,0.0,2.424802725718295,4.7535901911063645,1.2237754316221157,1.0986122886681098,0.8275862068965517,0.2000000000000454,0.2000000000000454,-2.0,-3.0
12.17,8.5,76,0.0,0.0,1.5,0,140,0.6,0.8,996.3,0,351.0,15.2,0.0,0.0,0.9162907318741552,4.948759890378168,0.5877866649021191,0.0,0.2758620689655172,0.0,0.0,0.0,-1.0
11.78,8.5,84,0.0,0.0,1.5,0,166,0.8,0.9,995.9,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.117993812416755,0.6418538861723948,0.0,0.3103448275862069,-0.7000000000000455,-0.3999999999999772,8.0,4.0
11.89,8.5,86,0.0,0.0,1.5,0,163,1.2,1.5,995.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.099866427824199,0.9162907318741552,0.0,0.5172413793103449,-1.5,-0.6999999999999318,10.0,3.0
12.67,8.5,85,0.0,0.0,1.5,0,178,0.5,0.9,995.6,1,351.0,15.1,0.0,0.0,0.9162907318741552,5.187385805840755,0.6418538861723948,0.6931471805599453,0.3103448275862069,-1.0,-0.6999999999999318,9.0,3.0
12.89,8.5,83,0.0,0.03,1.5,0,159,0.6,0.8,995.9,57,351.0,15.2,0.0,0.0295588022415444,0.9162907318741552,5.075173815233827,0.5877866649021191,4.060443010546419,0.2758620689655172,-0.3999999999999772,-1.1000000000000227,7.0,3.0
13.17,8.5,82,0.0,0.0,1.5,0,144,0.5,0.9,996.3,217,351.0,15.1,0.0,0.0,0.9162907318741552,4.976733742420574,0.6418538861723948,5.384495062789089,0.3103448275862069,0.0,0.0,3.0,6.0
18.8,14.3,62,0.0,0.0,10.3,0,113,2.8,4.6,993.6,104,359.0,12.1,0.0,0.0,2.424802725718295,4.736198448394496,1.7227665977411035,4.653960350157523,1.586206896551724,0.0,-2.2999999999999545,-21.0,-14.0
15.39,8.5,73,0.0,0.0,1.5,0,85,0.5,0.9,992.9,116,351.0,15.1,0.0,0.0,0.9162907318741552,4.454347296253507,0.6418538861723948,4.762173934797756,0.3103448275862069,-0.7000000000000455,-3.3999999999999773,-9.0,-3.0
14.67,8.5,75,0.0,0.0,1.5,0,140,1.0,1.5,992.6,136,351.0,15.1,0.0,0.0,0.9162907318741552,4.948759890378168,0.9162907318741552,4.919980925828125,0.5172413793103449,-1.0,-1.0,13.0,-4.0
17.4,13.8,67,0.0,0.0,10.3,0,111,1.6,3.7,993.2,60,359.0,12.1,0.0,0.0,2.424802725718295,4.718498871295094,1.547562508716013,4.110873864173311,1.2758620689655171,-0.3999999999999772,-0.3999999999999772,5.0,-12.0
14.67,8.5,75,0.0,0.0,1.5,0,185,1.3,1.5,992.6,26,351.0,15.1,0.0,0.0,0.9162907318741552,5.225746673713202,0.9162907318741552,3.295836866004329,0.5172413793103449,-1.0,-1.0,13.0,-5.0
17.1,13.6,69,0.0,0.0,10.3,0,119,1.5,3.2,993.2,24,359.0,12.0,0.0,0.0,2.424802725718295,4.787491742782046,1.4350845252893227,3.218875824868201,1.103448275862069,-0.3999999999999772,-0.3999999999999772,7.0,-11.0
14.28,8.5,76,0.0,0.0,1.5,0,144,3.3,3.8,992.9,0,351.0,15.1,0.0,0.0,0.9162907318741552,4.976733742420574,1.5686159179138452,0.0,1.3103448275862069,-0.7000000000000455,-0.7000000000000455,14.0,10.0
14.67,8.5,75,0.0,0.0,1.5,0,164,2.5,2.8,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.10594547390058,1.33500106673234,0.0,0.9655172413793104,-0.3999999999999772,-0.3999999999999772,13.0,0.0
14.56,8.5,76,0.0,0.0,1.5,0,144,1.2,1.4,993.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,4.976733742420574,0.8754687373538999,0.0,0.4827586206896551,0.0,0.0,14.0,-1.0
14.67,8.5,79,0.0,0.0,1.5,0,168,0.8,1.0,993.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.1298987149230735,0.6931471805599453,0.0,0.3448275862068966,0.7000000000000455,0.0,17.0,4.0
16.5,8.5,72,0.0,0.0,1.5,0,163,1.7,1.9,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.099866427824199,1.0647107369924282,0.0,0.6551724137931034,0.6000000000000227,-0.3999999999999772,10.0,-2.0
18.39,8.5,65,0.0,0.0,1.5,0,206,3.3,3.5,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.332718793265369,1.5040773967762742,0.0,1.206896551724138,0.6000000000000227,-0.3999999999999772,3.0,-19.0
17.56,8.5,67,0.0,0.0,1.5,0,173,2.1,2.5,992.9,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.159055299214529,1.252762968495368,0.0,0.8620689655172414,0.0,-0.7000000000000455,5.0,-19.0
17.06,8.5,70,0.0,0.0,1.5,0,189,1.7,1.9,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.247024072160486,1.0647107369924282,0.0,0.6551724137931034,0.0,-0.3999999999999772,8.0,-15.0
17.0,8.5,71,0.0,0.0,1.5,0,187,2.9,3.1,993.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.236441962829949,1.410986973710262,0.0,1.0689655172413794,0.0,0.7000000000000455,-2.0,-12.0
17.17,8.5,73,0.0,0.0,1.5,0,202,2.3,2.7,993.9,54,351.0,15.1,0.0,0.0,0.9162907318741552,5.313205979041787,1.308332819650179,4.007333185232471,0.9310344827586208,0.2999999999999545,1.2999999999999543,-2.0,-9.0
17.89,8.5,71,0.0,0.0,1.5,0,208,5.5,5.8,994.2,89,351.0,15.1,0.0,0.0,0.9162907318741552,5.342334251964811,1.916922612182061,4.499809670330265,2.0,1.0,1.6000000000000227,-4.0,9.0
20.2,16.3,68,0.0,0.0,10.3,0,109,0.6,1.3,993.9,248,359.0,12.0,0.0,0.0,2.424802725718295,4.700480365792417,0.832909122935104,5.517452896464707,0.4482758620689655,0.6999999999999318,1.0,-8.0,6.0
19.0,8.5,69,0.0,0.0,1.5,0,202,1.4,2.7,993.6,154,351.0,15.1,0.0,0.0,0.9162907318741552,5.313205979041787,1.308332819650179,5.043425116919247,0.9310344827586208,0.3999999999999772,0.7000000000000455,-7.0,7.0
20.28,8.5,65,0.0,0.0,1.5,0,205,3.4,3.9,993.6,237,351.0,15.1,0.0,0.0,0.9162907318741552,5.327876168789581,1.589235205116581,5.472270673671475,1.3448275862068966,0.7000000000000455,0.3999999999999772,-10.0,3.0
22.56,8.5,62,0.0,0.0,1.5,0,217,3.6,4.0,993.9,304,351.0,15.1,0.0,0.0,0.9162907318741552,5.384495062789089,1.6094379124341005,5.720311776607412,1.3793103448275863,0.2999999999999545,0.2999999999999545,-17.0,0.0
25.28,8.5,55,0.0,0.0,1.5,0,210,4.5,5.0,993.2,224,351.0,15.1,0.0,0.0,0.9162907318741552,5.351858133476067,1.791759469228055,5.41610040220442,1.7241379310344829,-0.3999999999999772,0.0,-15.0,-7.0
18.5,8.5,75,0.0,0.0,1.5,0,137,1.9,2.1,992.2,256,351.0,15.1,0.0,0.0,0.9162907318741552,4.927253685157205,1.1314021114911006,5.54907608489522,0.7241379310344828,-1.6999999999999318,-1.6999999999999318,2.0,2.0
19.28,8.5,73,0.0,0.0,1.5,0,145,2.8,3.3,992.2,165,351.0,15.1,0.0,0.0,0.9162907318741552,4.983606621708336,1.4586150226995167,5.111987788356544,1.137931034482759,-1.0,-2.0,2.0,-2.0
20.0,8.5,72,0.0,0.0,1.5,0,182,1.7,2.1,991.9,125,351.0,15.1,0.0,0.0,0.9162907318741552,5.209486152841421,1.1314021114911006,4.836281906951478,0.7241379310344828,-1.3000000000000682,-2.0,4.0,-3.0
20.78,8.5,70,0.0,0.0,1.5,0,159,3.4,4.1,991.9,20,351.0,15.1,0.0,0.0,0.9162907318741552,5.075173815233827,1.62924053973028,3.044522437723423,1.4137931034482758,-1.3000000000000682,-1.7000000000000457,5.0,-6.0
22.39,8.5,64,0.0,0.0,1.5,0,182,1.0,1.5,992.2,1,351.0,15.1,0.0,0.0,0.9162907318741552,5.209486152841421,0.9162907318741552,0.6931471805599453,0.5172413793103449,-1.0,-1.6999999999999318,2.0,-11.0
22.0,8.5,65,0.0,0.0,1.5,0,159,0.9,1.0,992.9,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.075173815233827,0.6931471805599453,0.0,0.3448275862068966,0.6999999999999318,-1.0,3.0,-11.0
24.0,8.5,61,0.0,0.0,1.5,0,283,1.9,2.0,993.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.648974238161206,1.0986122886681098,0.0,0.6896551724137931,1.3999999999999773,0.3999999999999772,6.0,-18.0
19.5,8.5,66,0.0,0.0,1.5,0,353,4.0,5.0,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.869296913133774,1.791759469228055,0.0,1.7241379310344829,1.0,0.0,11.0,-6.0
16.78,8.5,77,0.0,0.0,1.5,0,347,3.8,4.6,993.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.8522024797744745,1.7227665977411035,0.0,1.586206896551724,1.3000000000000682,0.0,22.0,12.0
16.0,8.5,80,0.0,0.0,1.5,0,350,4.4,5.3,993.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.860786223465865,1.840549633397487,0.0,1.827586206896552,1.7000000000000457,0.3999999999999772,25.0,13.0
15.17,8.5,84,0.0,0.0,1.5,0,350,2.8,3.7,993.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.860786223465865,1.547562508716013,0.0,1.2758620689655171,1.3999999999999773,1.3999999999999773,9.0,14.0
16.2,14.7,86,0.0,0.0,10.3,0,336,0.5,1.7,994.8,1,359.0,12.1,0.0,0.0,2.424802725718295,5.820082930352362,0.9932517730102832,0.6931471805599453,0.5862068965517241,1.8999999999999773,2.599999999999909,11.0,15.0
15.28,8.5,86,0.0,0.0,1.5,0,348,5.8,7.0,994.2,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.855071922202427,2.0794415416798357,0.0,2.413793103448276,1.3000000000000682,2.0,11.0,15.0
13.4,13.0,96,0.0,0.0,10.3,0,340,2.0,3.4,995.2,2,359.0,12.0,0.0,0.0,2.424802725718295,5.831882477283517,1.4816045409242156,1.0986122886681098,1.1724137931034482,1.6000000000000227,3.0,23.0,23.0
12.0,8.5,91,0.0,0.0,1.5,0,340,2.2,3.0,994.6,0,351.0,15.1,0.0,0.0,0.9162907318741552,5.831882477283517,1.3862943611198906,0.0,1.0344827586206895,1.0,2.3999999999999773,18.0,18.0
12.5,12.2,97,0.0,0.0,10.3,0,3,1.9,3.6,996.0,23,359.0,12.0,0.0,0.0,2.424802725718295,1.3862943611198906,1.5260563034950494,3.1780538303479458,1.2413793103448276,2.7999999999999545,4.100000000000023,25.0,26.0
11.5,8.5,92,0.0,0.0,1.5,0,346,2.1,2.9,995.3,26,351.0,15.2,0.0,0.0,0.9162907318741552,5.849324779946859,1.3609765531356006,3.295836866004329,1.0,2.099999999999909,3.3999999999999773,20.0,21.0
11.6,11.4,97,0.0,0.0,10.3,0,10,2.5,3.9,996.4,42,359.0,12.0,0.0,0.0,2.424802725718295,2.3978952727983707,1.589235205116581,3.7612001156935624,1.3448275862068966,3.199999999999932,4.5,27.0,29.0
10.78,8.5,92,0.0,0.0,1.5,0,359,2.6,3.2,995.6,57,351.0,15.2,0.0,0.0,0.9162907318741552,5.886104031450156,1.4350845252893227,4.060443010546419,1.103448275862069,2.3999999999999773,3.7000000000000455,22.0,24.0
10.78,8.5,92,0.0,0.0,1.5,0,340,3.4,3.9,996.3,102,351.0,15.1,0.0,0.0,0.9162907318741552,5.831882477283517,1.589235205116581,4.634728988229636,1.3448275862068966,2.699999999999932,4.099999999999909,28.0,27.0
11.06,8.5,92,0.0,0.0,1.5,0,349,2.6,3.6,997.3,139,351.0,15.1,0.0,0.0,0.9162907318741552,5.857933154483459,1.5260563034950494,4.941642422609304,1.2413793103448276,3.699999999999932,4.399999999999977,27.0,30.0
11.9,11.7,98,0.0,0.0,10.3,0,2,3.7,5.5,998.0,122,359.0,12.1,0.0,0.0,2.424802725718295,1.0986122886681098,1.8718021769015911,4.812184355372417,1.896551724137931,4.399999999999977,5.100000000000023,33.0,36.0
11.0,8.5,91,0.0,0.03,1.5,0,9,4.1,4.9,998.0,237,351.0,15.1,0.0,0.0295588022415444,0.9162907318741552,2.302585092994046,1.7749523509116738,5.472270673671475,1.6896551724137934,2.7999999999999545,4.7999999999999545,25.0,36.0
11.8,11.6,97,0.0,0.0,10.3,0,3,3.0,4.5,998.7,153,359.0,12.0,0.0,0.0,2.424802725718295,1.3862943611198906,1.7047480922384253,5.0369526024136295,1.5517241379310345,3.5,5.5,31.0,42.0
11.17,8.5,90,0.0,0.0,1.5,0,350,4.4,5.3,998.0,315,351.0,15.1,0.0,0.0,0.9162907318741552,5.860786223465865,1.840549633397487,5.755742213586912,1.827586206896552,1.6000000000000227,4.399999999999977,10.0,35.0
12.2,11.6,94,0.0,0.0,10.3,0,14,4.9,6.8,998.8,199,359.0,12.1,0.0,0.0,2.424802725718295,2.70805020110221,2.0541237336955462,5.298317366548036,2.3448275862068964,2.3999999999999773,5.199999999999932,14.0,39.0
10.56,8.5,91,0.0,0.0,1.5,0,1,3.9,4.4,998.0,205,351.0,15.1,0.0,0.0,0.9162907318741552,0.6931471805599453,1.6863989535702288,5.327876168789581,1.517241379310345,0.0,2.7999999999999545,-5.0,16.0
11.3,10.9,96,0.0,0.0,10.3,0,6,4.9,7.2,999.0,117,359.0,12.1,0.0,0.0,2.424802725718295,1.9459101490553132,2.104134154270207,4.770684624465665,2.4827586206896552,1.0,3.7999999999999545,0.0,21.0
10.67,8.5,87,0.0,0.0,1.5,0,358,3.0,4.0,998.0,216,351.0,15.1,0.0,0.0,0.9162907318741552,5.883322388488279,1.6094379124341005,5.37989735354046,1.3793103448275863,0.0,2.0,-10.0,14.0
10.7,10.3,96,0.0,0.0,10.3,0,4,4.8,7.0,998.8,92,359.0,12.0,0.0,0.0,2.424802725718295,1.6094379124341005,2.0794415416798357,4.532599493153256,2.413793103448276,0.7999999999999545,2.3999999999999773,-1.0,24.0
11.0,8.5,86,0.0,0.0,1.5,0,345,4.7,6.1,998.0,146,351.0,15.1,0.0,0.0,0.9162907318741552,5.846438775057725,1.9600947840472696,4.990432586778736,2.103448275862069,0.0,1.7000000000000457,-6.0,16.0
11.8,10.9,89,0.0,0.0,10.3,0,357,3.1,5.5,998.7,55,359.0,12.1,0.0,0.0,2.424802725718295,5.8805329864007,1.8718021769015911,4.02535169073515,1.896551724137931,0.7000000000000455,2.400000000000091,-3.0,19.0
11.17,8.5,86,0.0,0.0,1.5,0,345,4.1,4.6,997.3,19,351.0,15.1,0.0,0.0,0.9162907318741552,5.846438775057725,1.7227665977411035,2.995732273553991,1.586206896551724,-0.7000000000000455,0.0,-6.0,22.0
12.1,11.1,89,0.0,0.0,10.3,0,12,1.4,4.3,998.2,14,359.0,12.1,0.0,0.0,2.424802725718295,2.5649493574615367,1.667706820558076,2.70805020110221,1.4827586206896552,0.2000000000000454,0.900000000000091,-3.0,25.0
11.9,10.7,87,0.0,0.0,10.3,0,345,2.0,4.4,998.4,3,359.0,12.1,0.0,0.0,2.424802725718295,5.846438775057725,1.6863989535702288,1.3862943611198906,1.517241379310345,0.3999999999999772,0.3999999999999772,-4.0,26.0
10.89,8.5,84,0.0,0.0,1.5,0,354,4.9,7.3,997.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.872117789475416,2.1162555148025524,0.0,2.5172413793103448,-0.3999999999999772,-0.3999999999999772,-7.0,23.0
11.0,8.5,83,0.0,0.0,1.5,0,346,4.6,5.4,998.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.849324779946859,1.8562979903656265,0.0,1.8620689655172415,0.0,0.0,-7.0,17.0
11.4,10.3,88,0.0,0.0,10.3,0,359,3.6,5.6,998.9,3,359.0,12.2,0.0,0.0,2.424802725718295,5.886104031450156,1.8870696490323795,1.3862943611198906,1.9310344827586208,0.1000000000000227,0.8999999999999773,-2.0,11.0
10.17,8.5,84,0.0,0.0,1.5,0,350,5.3,6.3,998.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.860786223465865,1.9878743481543455,0.0,2.1724137931034484,-0.7999999999999545,0.0,-6.0,7.0
9.56,8.5,87,0.0,0.0,1.5,0,357,3.8,5.5,998.0,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.8805329864007,1.8718021769015911,0.0,1.896551724137931,0.7000000000000455,0.0,-4.0,3.0
10.6,9.5,87,0.0,0.0,10.3,0,356,2.2,3.7,998.7,4,359.0,12.0,0.0,0.0,2.424802725718295,5.877735781779639,1.547562508716013,1.6094379124341005,1.2758620689655171,1.400000000000091,0.7000000000000455,-4.0,3.0
10.4,9.5,90,0.0,0.0,10.3,0,17,1.2,2.0,999.0,3,359.0,12.1,0.0,0.0,2.424802725718295,2.8903717578961645,1.0986122886681098,1.3862943611198906,0.6896551724137931,0.6000000000000227,1.0,-1.0,4.0
9.78,8.5,87,0.0,0.0,1.5,0,349,3.3,3.7,998.3,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.857933154483459,1.547562508716013,0.0,1.2758620689655171,-0.1000000000000227,0.2999999999999545,-4.0,1.0
9.67,8.5,87,0.0,0.0,1.5,0,0,3.8,4.7,998.3,0,351.0,15.1,0.0,0.0,0.9162907318741552,0.0,1.7404661748405046,0.0,1.620689655172414,-0.1000000000000227,0.2999999999999545,0.0,-9.0
10.9,10.0,90,0.0,0.0,10.3,0,348,2.1,3.0,999.1,3,359.0,12.0,0.0,0.0,2.424802725718295,5.855071922202427,1.3862943611198906,1.3862943611198906,1.0344827586206895,0.7000000000000455,1.1000000000000227,3.0,-6.0
10.7,9.8,91,0.0,0.0,10.3,0,11,2.6,3.6,999.1,3,359.0,12.1,0.0,0.0,2.424802725718295,2.4849066497880004,1.5260563034950494,1.3862943611198906,1.2413793103448276,1.1000000000000227,0.3000000000000682,-5.0,-6.0
9.78,8.5,88,0.0,0.0,1.5,0,345,2.1,2.5,998.6,0,351.0,15.2,0.0,0.0,0.9162907318741552,5.846438775057725,1.252762968495368,0.0,0.8620689655172414,0.6000000000000227,-0.1999999999999318,-8.0,-9.0
10.17,8.5,86,0.0,0.0,1.5,0,352,1.4,1.7,999.3,17,351.0,15.1,0.0,0.0,0.9162907318741552,5.8664680569332965,0.9932517730102832,2.8903717578961645,0.5862068965517241,0.3999999999999772,1.2999999999999543,0.0,-11.0
11.1,10.1,89,0.0,0.0,10.3,0,351,1.9,2.4,999.8,13,359.0,12.1,0.0,0.0,2.424802725718295,5.863631175598097,1.2237754316221157,2.6390573296152584,0.8275862068965517,0.8999999999999773,1.7999999999999543,3.0,-8.0
9.78,8.5,86,0.0,0.0,1.5,0,339,3.3,4.6,999.0,72,351.0,15.2,0.0,0.0,0.9162907318741552,5.8289456176102075,1.7227665977411035,4.290459441148391,1.586206896551724,1.0,1.7000000000000457,0.0,-6.0
11.0,10.2,90,0.0,0.0,10.3,0,12,2.9,3.6,999.6,147,359.0,12.1,0.0,0.0,2.424802725718295,2.5649493574615367,1.5260563034950494,4.997212273764115,1.2413793103448276,1.6000000000000227,2.300000000000068,4.0,-2.0
10.78,8.5,86,0.0,0.0,1.5,0,357,1.1,1.9,999.3,199,351.0,15.1,0.0,0.0,0.9162907318741552,5.8805329864007,1.0647107369924282,5.298317366548036,0.6551724137931034,1.2999999999999543,0.8999999999999773,-1.0,-6.0
